inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table2_1800.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table2_1800.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table2_1800.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.557
./benchmarkTables/Table3_1800.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.550
./benchmarkTables/Table3_1800.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table3_1800.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.515
./benchmarkTables/Table3_1800.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.553
./benchmarkTables/Table4_1800.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table4_1800.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table4_1800.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table4_1800.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table1_1850.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_1850.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table1_1850.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.506
./benchmarkTables/Table1_1850.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table2_1850.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table2_1850.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1850.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table2_1850.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table3_1850.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.563
./benchmarkTables/Table3_1850.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table3_1850.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table3_1850.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table4_1850.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1850.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.521
./benchmarkTables/Table4_1850.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.557
./benchmarkTables/Table4_1850.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table1_1900.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table1_1900.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.513
./benchmarkTables/Table1_1900.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table1_1900.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table2_1900.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table2_1900.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1900.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table2_1900.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.551
./benchmarkTables/Table3_1900.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.560
./benchmarkTables/Table3_1900.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.500
./benchmarkTables/Table3_1900.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table3_1900.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table4_1900.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1900.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table4_1900.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.504
./benchmarkTables/Table4_1900.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.521
./benchmarkTables/Table1_1950.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table1_1950.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table1_1950.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table1_1950.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1950.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table2_1950.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_1950.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table2_1950.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table3_1950.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table3_1950.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.508
./benchmarkTables/Table3_1950.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.508
./benchmarkTables/Table3_1950.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.540
./benchmarkTables/Table4_1950.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_1950.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_1950.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table4_1950.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table1_2000.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table1_2000.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table1_2000.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table1_2000.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.513
./benchmarkTables/Table2_2000.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_2000.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table2_2000.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table2_2000.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table3_2000.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.558
./benchmarkTables/Table3_2000.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.563
./benchmarkTables/Table3_2000.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.571
./benchmarkTables/Table3_2000.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table4_2000.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table4_2000.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.503
./benchmarkTables/Table4_2000.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table4_2000.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table1_50.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table1_50.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.507
./benchmarkTables/Table1_50.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table1_50.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table2_50.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table2_50.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table2_50.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table2_50.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table3_50.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.523
./benchmarkTables/Table3_50.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.506
./benchmarkTables/Table3_50.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_50.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.513
./benchmarkTables/Table4_50.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table4_50.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.505
./benchmarkTables/Table4_50.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.524
./benchmarkTables/Table4_50.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.510
./benchmarkTables/Table1_100.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table1_100.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table1_100.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table1_100.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.508
./benchmarkTables/Table2_100.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.510
./benchmarkTables/Table2_100.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table2_100.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_100.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table3_100.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table3_100.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.513
./benchmarkTables/Table3_100.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table3_100.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.513
./benchmarkTables/Table4_100.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table4_100.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.511
./benchmarkTables/Table4_100.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_100.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.511
./benchmarkTables/Table1_150.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.507
./benchmarkTables/Table1_150.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table1_150.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table1_150.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table2_150.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table2_150.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table2_150.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table2_150.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.513
./benchmarkTables/Table3_150.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table3_150.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table3_150.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table3_150.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table4_150.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.501
./benchmarkTables/Table4_150.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.507
./benchmarkTables/Table4_150.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.518
./benchmarkTables/Table4_150.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.506
./benchmarkTables/Table1_200.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table1_200.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table1_200.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.508
./benchmarkTables/Table1_200.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table2_200.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.528
./benchmarkTables/Table2_200.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.511
./benchmarkTables/Table2_200.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table2_200.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.494
./benchmarkTables/Table3_200.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.518
./benchmarkTables/Table3_200.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table3_200.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.523
./benchmarkTables/Table3_200.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_200.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.515
./benchmarkTables/Table4_200.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table4_200.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.508
./benchmarkTables/Table4_200.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.510
./benchmarkTables/Table1_250.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table1_250.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table1_250.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table1_250.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table2_250.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_250.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table2_250.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.493
./benchmarkTables/Table2_250.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table3_250.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.519
./benchmarkTables/Table3_250.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.515
./benchmarkTables/Table3_250.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.518
./benchmarkTables/Table3_250.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.514
./benchmarkTables/Table4_250.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table4_250.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.518
./benchmarkTables/Table4_250.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table4_250.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table1_300.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table1_300.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.503
./benchmarkTables/Table1_300.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.508
./benchmarkTables/Table1_300.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_300.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table2_300.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table2_300.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table2_300.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table3_300.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table3_300.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table3_300.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.514
./benchmarkTables/Table3_300.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table4_300.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table4_300.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.494
./benchmarkTables/Table4_300.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table4_300.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.510
./benchmarkTables/Table1_350.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table1_350.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table1_350.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.505
./benchmarkTables/Table1_350.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table2_350.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_350.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table2_350.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table2_350.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table3_350.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table3_350.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table3_350.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.519
./benchmarkTables/Table3_350.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.506
./benchmarkTables/Table4_350.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table4_350.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table4_350.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.512
./benchmarkTables/Table4_350.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.505
./benchmarkTables/Table1_400.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table1_400.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.513
./benchmarkTables/Table1_400.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.501
./benchmarkTables/Table1_400.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.499
./benchmarkTables/Table2_400.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_400.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table2_400.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table2_400.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.511
./benchmarkTables/Table3_400.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table3_400.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.513
./benchmarkTables/Table3_400.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.507
./benchmarkTables/Table3_400.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.510
./benchmarkTables/Table4_400.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.495
./benchmarkTables/Table4_400.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_400.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.513
./benchmarkTables/Table4_400.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.498
./benchmarkTables/Table1_450.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table1_450.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table1_450.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.510
./benchmarkTables/Table1_450.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table2_450.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.528
./benchmarkTables/Table2_450.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.501
./benchmarkTables/Table2_450.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.510
./benchmarkTables/Table2_450.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table3_450.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table3_450.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table3_450.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table3_450.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.511
./benchmarkTables/Table4_450.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.514
./benchmarkTables/Table4_450.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.504
./benchmarkTables/Table4_450.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table4_450.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.509
./benchmarkTables/Table1_500.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table1_500.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table1_500.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.504
./benchmarkTables/Table1_500.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table2_500.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_500.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.496
./benchmarkTables/Table2_500.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table2_500.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table3_500.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.515
./benchmarkTables/Table3_500.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.519
./benchmarkTables/Table3_500.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.514
./benchmarkTables/Table3_500.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.512
./benchmarkTables/Table4_500.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.498
./benchmarkTables/Table4_500.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.506
./benchmarkTables/Table4_500.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.506
./benchmarkTables/Table4_500.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.503
./benchmarkTables/Table1_550.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table1_550.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table1_550.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.501
./benchmarkTables/Table1_550.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.510
./benchmarkTables/Table2_550.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table2_550.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.509
./benchmarkTables/Table2_550.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_550.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table3_550.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.504
